model_type,table,regression,set_id,reasoning_combo,variant,threshold_tuning,dataset_size,F0.5_mean,F0.5_std,ROC-AUC_mean,ROC-AUC_std,PR-AUC_mean,PR-AUC_std,Prec_mean,Prec_std,Rec_mean,Rec_std,Acc_mean,Acc_std
xgboost,Full Mirror,HQ + Reasoning,,B+C+D+E,full_mirror_rule,oof,4500,0.2421346013842792,0.06185313930223875,0.6784184265665746,0.05112292305184662,0.18711718022923532,0.033381986472556115,0.30527516429955454,0.0810087292879219,0.13333333333333333,0.03257013816857511,0.8944444444444445,0.006740333728045797
xgboost,Full Mirror,HQ + Reasoning,,B+C+D+F,full_mirror_rule,oof,4500,0.2651514697181315,0.03189452076100337,0.7007913896802785,0.04784100167051633,0.20083810950599243,0.027793546294969544,0.27815726603289304,0.038922341757442226,0.22469135802469134,0.014397412086037778,0.8768888888888888,0.008415153879449537
xgboost,Full Mirror,HQ + Reasoning,,B+C+E+F,full_mirror_rule,oof,4500,0.2757697297169375,0.03868489808383526,0.7018043684710351,0.04796770695024885,0.2024462275184747,0.029297891963905438,0.3030413252251102,0.05189910441810449,0.2049382716049383,0.014814814814814814,0.8848888888888888,0.008905539959783925
xgboost,Full Mirror,HQ + Reasoning,,B+D+E+F,full_mirror_rule,oof,4500,0.27164624049266134,0.044543979627789804,0.703338910746318,0.04851651282076368,0.20329043122709897,0.0294784739937449,0.3026996873245228,0.06121018461352699,0.1950617283950617,0.01637839402644642,0.8857777777777777,0.009306840707276418
xgboost,Full Mirror,HQ + Reasoning,,C+D+E+F,full_mirror_rule,oof,4500,0.26853737129542515,0.029599309735050237,0.7032635403005771,0.04750811970983914,0.20241942839325566,0.029024643746579235,0.2729637424375971,0.03580955583595106,0.254320987654321,0.012590171638500704,0.8708888888888889,0.009542626912703966
xgboost,Full Mirror,HQ + Reasoning,,A+B+C+D+E,full_mirror_rule,oof,4500,0.2838020147457351,0.05403241126310835,0.709469542802876,0.05045435473622707,0.20573451650419491,0.03458051702957954,0.2951493098375197,0.059581444636663296,0.24691358024691362,0.039040464940350364,0.8784444444444445,0.010342290025084524
xgboost,Full Mirror,HQ + Reasoning,,A+B+C+D+F,full_mirror_rule,oof,4500,0.29275449135156417,0.029695505645389534,0.7232321861951492,0.04651955766420573,0.2162944767071798,0.02985941997730702,0.2899660589594962,0.031020689649050442,0.30617283950617286,0.03349298757098898,0.8697777777777776,0.007549016778428023
xgboost,Full Mirror,HQ + Reasoning,,A+B+C+E+F,full_mirror_rule,oof,4500,0.300320145898547,0.03863137266349882,0.7240039795595351,0.046892827399922656,0.21778418208765182,0.03041679389671477,0.30252764337046667,0.04351412064452608,0.2938271604938271,0.027495132655950726,0.8746666666666666,0.009619938143072607
xgboost,Full Mirror,HQ + Reasoning,,A+B+D+E+F,full_mirror_rule,oof,4500,0.29625111046469443,0.057280157738430426,0.7238577608947978,0.046731694541757456,0.21745453545862606,0.030976392471420422,0.30832753891577425,0.06293793480486476,0.2567901234567901,0.041610616163833866,0.8806666666666667,0.010294430952800422
xgboost,Full Mirror,HQ + Reasoning,,A+C+D+E+F,full_mirror_rule,oof,4500,0.2966456359057988,0.033097114686673666,0.724530065270806,0.04681610065711843,0.21786214066659193,0.030422837654600597,0.29391012431860103,0.03689777465714478,0.3111111111111111,0.03162036660460665,0.8699999999999999,0.009401864800580532
xgboost,Full Mirror,HQ + Reasoning,,B+C+D+E+F,full_mirror_rule,oof,4500,0.27072898408506324,0.04012330197331189,0.7028263917152805,0.04825653696085115,0.20318998804479405,0.02989417396538406,0.29463009928743167,0.05488079305627923,0.2074074074074074,0.012096245643373717,0.8824444444444444,0.010095837059200467
xgboost,Full Mirror,HQ + Reasoning,,A+B+C+D+E+F,full_mirror_rule,oof,4500,0.3004730485579847,0.04028612481415548,0.7236527532823829,0.048850289400378714,0.21752113115128138,0.030987257014385393,0.3032446296358236,0.04430761810521302,0.29135802469135796,0.03083949628838715,0.8753333333333334,0.009200107353104205
